WiiAccX,WiiAccY,WiiAccZ,,,,CogX,CogY,,,cursorX,cursorY
-0.666666687,-0.25,0.666666687,0,0,0,-1.958032012,-2.4953053,0,0,934,133
-0.75,-0.25,0.75,0,0,0,-1.980080009,-2.493455648,0,0,943,136
-0.75,-0.25,0.75,0,0,0,-1.965546131,-2.520961285,0,0,949,137
-0.75,-0.25,0.708333313,0,0,0,-2.023422003,-2.510828972,0,0,953,139
-0.75,-0.25,0.708333313,0,0,0,-1.987127304,-2.532201767,0,0,956,141
-0.666666687,-0.25,0.708333313,0,0,0,-1.992239714,-2.557090759,0,0,962,142
-0.666666687,-0.25,0.708333313,0,0,0,-1.992239714,-2.557090759,0,0,967,145
-0.708333313,-0.25,0.791666687,0,0,0,-2.056110859,-2.49515748,0,0,974,148
-0.75,-0.25,0.791666687,0,0,0,-2.136625051,-2.528284788,0,0,982,153
-0.75,-0.25,0.708333313,0,0,0,-2.110949516,-2.523602009,0,0,988,157
-0.75,-0.291666657,0.625,0,0,0,-2.169525146,-2.529757738,0,0,994,161
-0.75,-0.291666657,0.541666687,0,0,0,-2.191621542,-2.509383202,0,0,1000,165
-0.625,-0.208333328,0.666666687,0,0,0,-2.249353409,-2.47238636,0,0,1004,168
-0.625,-0.208333328,0.708333313,0,0,0,-2.252011538,-2.497889996,0,0,1013,173
-0.708333313,-0.208333328,0.791666687,0,0,0,-2.212351799,-2.465865135,0,0,1020,177
-0.791666687,-0.25,0.791666687,0,0,0,-2.212351799,-2.465865135,0,0,1023,178
-0.833333313,-0.291666657,0.791666687,0,0,0,-2.291462421,-2.466528416,0,0,1031,182
-0.75,-0.25,0.75,0,0,0,-2.240132093,-2.407311916,0,0,1039,186
-0.666666687,-0.25,0.708333313,0,0,0,-2.325383425,-2.377374887,0,0,1049,189
-0.625,-0.208333328,0.75,0,0,0,-2.338039637,-2.352309465,0,0,1055,192
-0.708333313,-0.25,0.791666687,0,0,0,-2.346528053,-2.348604202,0,0,1061,194
-0.75,-0.25,0.791666687,0,0,0,-2.308840275,-2.36682415,0,0,1070,197
-0.666666687,-0.291666657,0.75,0,0,0,-2.369828224,-2.377256393,0,0,1080,200
-0.666666687,-0.25,0.75,0,0,0,-2.419137955,-2.380124092,0,0,1087,202
-0.708333313,-0.291666657,0.708333313,0,0,0,-2.418012857,-2.402142763,0,0,1092,204
-0.75,-0.291666657,0.75,0,0,0,-2.463221788,-2.398260593,0,0,1097,205
-0.791666687,-0.291666657,0.75,0,0,0,-2.457936287,-2.358799696,0,0,1101,206
-0.708333313,-0.291666657,0.75,0,0,0,-2.471237183,-2.362602711,0,0,1106,208
-0.625,-0.25,0.75,0,0,0,-2.478523016,-2.346538544,0,0,1111,211
-0.625,-0.25,0.708333313,0,0,0,-2.478112936,-2.335863829,0,0,1117,215
-0.75,-0.291666657,0.666666687,0,0,0,-2.48370266,-2.369337559,0,0,1121,219
-0.791666687,-0.333333343,0.708333313,0,0,0,-2.467170715,-2.373963356,0,0,1125,223
-0.791666687,-0.291666657,0.75,0,0,0,-2.431925774,-2.365707397,0,0,1128,228
-0.75,-0.291666657,0.75,0,0,0,-2.48671174,-2.348167896,0,0,1132,233
-0.625,-0.25,0.708333313,0,0,0,-2.467652321,-2.337557793,0,0,1135,239
-0.625,-0.25,0.708333313,0,0,0,-2.45724535,-2.354308128,0,0,1137,243
-0.666666687,-0.291666657,0.708333313,0,0,0,-2.43601656,-2.318754196,0,0,1139,247
-0.75,-0.291666657,0.708333313,0,0,0,-2.43601656,-2.318754196,0,0,1143,254
-0.75,-0.291666657,0.708333313,0,0,0,-2.410776377,-2.307236671,0,0,1148,261
-0.708333313,-0.291666657,0.75,0,0,0,-2.447470427,-2.311574221,0,0,1154,268
-0.625,-0.291666657,0.708333313,0,0,0,-2.447470427,-2.311574221,0,0,1158,274
-0.625,-0.291666657,0.708333313,0,0,0,-2.418889046,-2.299712181,0,0,1160,280
-0.625,-0.291666657,0.708333313,0,0,0,-2.418889046,-2.299712181,0,0,1163,287
-0.666666687,-0.291666657,0.75,0,0,0,-2.398193836,-2.247005701,0,0,1165,294
-0.791666687,-0.333333343,0.75,0,0,0,-2.398193836,-2.247005701,0,0,1167,300
-0.75,-0.333333343,0.708333313,0,0,0,-2.417298317,-2.254695415,0,0,1169,305
-0.708333313,-0.333333343,0.666666687,0,0,0,-2.362161398,-2.215945721,0,0,1172,311
-0.541666687,-0.291666657,0.708333313,0,0,0,-2.362161398,-2.215945721,0,0,1173,316
-0.5,-0.25,0.791666687,0,0,0,-2.38860321,-2.222207785,0,0,1176,321
-0.708333313,-0.333333343,0.75,0,0,0,-2.425669909,-2.21736002,0,0,1178,327
-0.75,-0.333333343,0.75,0,0,0,-2.365114927,-2.197197199,0,0,1180,331
-0.75,-0.375,0.666666687,0,0,0,-2.365114927,-2.197197199,0,0,1182,335
-0.708333313,-0.375,0.666666687,0,0,0,-2.401899815,-2.222175837,0,0,1184,340
-0.583333313,-0.291666657,0.708333313,0,0,0,-2.423073769,-2.186043024,0,0,1185,342
-0.583333313,-0.333333343,0.75,0,0,0,-2.454427481,-2.162272215,0,0,1185,345
-0.625,-0.333333343,0.75,0,0,0,-2.468535662,-2.159981012,0,0,1185,347
-0.708333313,-0.375,0.666666687,0,0,0,-2.436203241,-2.193095207,0,0,1186,349
-0.75,-0.416666657,0.666666687,0,0,0,-2.482520103,-2.196750402,0,0,1187,352
-0.75,-0.416666657,0.666666687,0,0,0,-2.508380175,-2.173276901,0,0,1187,354
-0.708333313,-0.375,0.75,0,0,0,-2.47498703,-2.186533928,0,0,1188,356
-0.541666687,-0.291666657,0.75,0,0,0,-2.526349545,-2.19061923,0,0,1189,358
-0.541666687,-0.291666657,0.75,0,0,0,-2.489714384,-2.18208313,0,0,1189,361
-0.625,-0.375,0.666666687,0,0,0,-2.53023982,-2.203561783,0,0,1189,363
-0.708333313,-0.416666657,0.666666687,0,0,0,-2.521286249,-2.199658871,0,0,1189,365
-0.791666687,-0.416666657,0.666666687,0,0,0,-2.49190712,-2.235580444,0,0,1189,367
-0.791666687,-0.416666657,0.708333313,0,0,0,-2.542579651,-2.237081051,0,0,1189,368
-0.625,-0.375,0.708333313,0,0,0,-2.538298607,-2.256247044,0,0,1189,371
-0.625,-0.375,0.666666687,0,0,0,-2.538298607,-2.256247044,0,0,1189,374
-0.625,-0.375,0.625,0,0,0,-2.632136583,-2.266344547,0,0,1189,377
-0.666666687,-0.375,0.666666687,0,0,0,-2.598435879,-2.313728809,0,0,1189,381
-0.666666687,-0.375,0.708333313,0,0,0,-2.54826355,-2.311574221,0,0,1189,384
-0.666666687,-0.375,0.708333313,0,0,0,-2.594555378,-2.340180159,0,0,1189,387
-0.666666687,-0.416666657,0.666666687,0,0,0,-2.594555378,-2.340180159,0,0,1188,389
-0.625,-0.375,0.625,0,0,0,-2.632589579,-2.345344067,0,0,1188,391
-0.541666687,-0.333333343,0.666666687,0,0,0,-2.557368755,-2.366871595,0,0,1188,393
-0.541666687,-0.333333343,0.708333313,0,0,0,-2.635838032,-2.378073931,0,0,1188,394
-0.625,-0.375,0.708333313,0,0,0,-2.635838032,-2.378073931,0,0,1188,395
-0.75,-0.416666657,0.708333313,0,0,0,-2.621979713,-2.395468712,0,0,1188,398
-0.75,-0.458333343,0.666666687,0,0,0,-2.614457846,-2.388743401,0,0,1186,402
-0.666666687,-0.416666657,0.583333313,0,0,0,-2.633483171,-2.379623413,0,0,1186,403
-0.541666687,-0.375,0.666666687,0,0,0,-2.643639565,-2.349943161,0,0,1186,405
-0.541666687,-0.375,0.708333313,0,0,0,-2.643639565,-2.349943161,0,0,1185,408
-0.541666687,-0.375,0.708333313,0,0,0,-2.639186382,-2.336362362,0,0,1185,411
-0.708333313,-0.458333343,0.666666687,0,0,0,-2.639186382,-2.336362362,0,0,1185,412
-0.791666687,-0.5,0.625,0,0,0,-2.582782507,-2.403217316,0,0,1184,416
-0.75,-0.458333343,0.625,0,0,0,-2.672197104,-2.395463467,0,0,1183,417
-0.625,-0.458333343,0.583333313,0,0,0,-2.654208422,-2.403837681,0,0,1183,419
-0.583333313,-0.416666657,0.708333313,0,0,0,-2.647927046,-2.428235054,0,0,1182,420
-0.625,-0.458333343,0.708333313,0,0,0,-2.643622398,-2.428151369,0,0,1181,421
-0.75,-0.458333343,0.708333313,0,0,0,-2.662977457,-2.429774284,0,0,1178,424
-0.791666687,-0.458333343,0.666666687,0,0,0,-2.633725166,-2.454577446,0,0,1177,426
-0.708333313,-0.458333343,0.625,0,0,0,-2.643419743,-2.458917141,0,0,1174,428
-0.666666687,-0.458333343,0.583333313,0,0,0,-2.660850763,-2.485599995,0,0,1170,431
-0.583333313,-0.458333343,0.666666687,0,0,0,-2.696778297,-2.461335897,0,0,1166,434
-0.583333313,-0.416666657,0.666666687,0,0,0,-2.674764156,-2.475465298,0,0,1164,436
-0.583333313,-0.416666657,0.708333313,0,0,0,-2.694895506,-2.489748716,0,0,1157,441
-0.666666687,-0.458333343,0.666666687,0,0,0,-2.673301697,-2.513901711,0,0,1151,443
-0.708333313,-0.458333343,0.666666687,0,0,0,-2.673301697,-2.513901711,0,0,1148,445
-0.666666687,-0.458333343,0.625,0,0,0,-2.704617262,-2.501746416,0,0,1144,448
-0.666666687,-0.458333343,0.666666687,0,0,0,-2.743084431,-2.510241032,0,0,1140,451
-0.625,-0.458333343,0.708333313,0,0,0,-2.772808313,-2.481217384,0,0,1137,454
-0.583333313,-0.458333343,0.666666687,0,0,0,-2.766123056,-2.51077199,0,0,1134,456
-0.583333313,-0.458333343,0.666666687,0,0,0,-2.766123056,-2.51077199,0,0,1129,458
-0.666666687,-0.5,0.666666687,0,0,0,-2.783346653,-2.515929222,0,0,1127,459
-0.75,-0.5,0.708333313,0,0,0,-2.783346653,-2.515929222,0,0,1126,459
-0.75,-0.5,0.708333313,0,0,0,-2.799581766,-2.502177715,0,0,1125,460
-0.583333313,-0.458333343,0.708333313,0,0,0,-2.786536217,-2.511768341,0,0,1124,460
-0.541666687,-0.458333343,0.666666687,0,0,0,-2.786536217,-2.511768341,0,0,1122,461
-0.5,-0.458333343,0.625,0,0,0,-2.826002359,-2.502995491,0,0,1121,462
-0.625,-0.541666687,0.666666687,0,0,0,-2.889621019,-2.508952618,0,0,1121,462
-0.666666687,-0.541666687,0.666666687,0,0,0,-2.892323256,-2.51894474,0,0,1120,462
-0.708333313,-0.541666687,0.708333313,0,0,0,-2.931293249,-2.528485298,0,0,1119,463
-0.666666687,-0.5,0.708333313,0,0,0,-2.931293249,-2.528485298,0,0,1118,464
-0.541666687,-0.458333343,0.625,0,0,0,-2.9782269,-2.47522378,0,0,1117,465
-0.541666687,-0.5,0.666666687,0,0,0,-2.9782269,-2.47522378,0,0,1115,467
-0.541666687,-0.458333343,0.666666687,0,0,0,-2.969596386,-2.472762108,0,0,1113,468
-0.583333313,-0.458333343,0.666666687,0,0,0,-3.013944626,-2.46473074,0,0,1110,472
-0.666666687,-0.541666687,0.666666687,0,0,0,-2.965628624,-2.502617359,0,0,1107,474
-0.708333313,-0.541666687,0.625,0,0,0,-2.965628624,-2.502617359,0,0,1103,476
-0.625,-0.583333313,0.541666687,0,0,0,-2.952731609,-2.469004154,0,0,1102,478
-0.541666687,-0.541666687,0.541666687,0,0,0,-2.954516649,-2.485002995,0,0,1102,478
-0.583333313,-0.5,0.625,0,0,0,-2.896578074,-2.477664232,0,0,1102,478
-0.708333313,-0.541666687,0.625,0,0,0,-2.897754908,-2.476998806,0,0,1102,478
-0.708333313,-0.583333313,0.541666687,0,0,0,-2.90137291,-2.498149872,0,0,1100,479
-0.708333313,-0.583333313,0.458333343,0,0,0,-2.928724766,-2.500686884,0,0,1097,482
-0.583333313,-0.541666687,0.5,0,0,0,-2.911865234,-2.457252264,0,0,1094,485
-0.583333313,-0.5,0.625,0,0,0,-2.840400219,-2.452222347,0,0,1091,488
-0.583333313,-0.5,0.666666687,0,0,0,-2.83984971,-2.42016387,0,0,1088,494
-0.666666687,-0.541666687,0.625,0,0,0,-2.78321743,-2.442191124,0,0,1087,496
-0.666666687,-0.583333313,0.541666687,0,0,0,-2.74131608,-2.401423454,0,0,1084,500
-0.666666687,-0.583333313,0.458333343,0,0,0,-2.788897276,-2.390684843,0,0,1082,501
-0.625,-0.583333313,0.458333343,0,0,0,-2.738286495,-2.33744359,0,0,1082,502
-0.583333313,-0.541666687,0.583333313,0,0,0,-2.704828262,-2.334625483,0,0,1081,502
-0.625,-0.541666687,0.625,0,0,0,-2.68766427,-2.300926685,0,0,1081,503
-0.625,-0.541666687,0.625,0,0,0,-2.68766427,-2.300926685,0,0,1079,504
-0.666666687,-0.583333313,0.583333313,0,0,0,-2.721740961,-2.237276554,0,0,1079,504
-0.666666687,-0.583333313,0.541666687,0,0,0,-2.721740961,-2.237276554,0,0,1077,505
-0.625,-0.541666687,0.5,0,0,0,-2.686832666,-2.230846643,0,0,1072,507
-0.583333313,-0.541666687,0.583333313,0,0,0,-2.661535501,-2.213346958,0,0,1070,508
-0.583333313,-0.541666687,0.583333313,0,0,0,-2.63476491,-2.215327978,0,0,1065,509
-0.625,-0.583333313,0.625,0,0,0,-2.614718676,-2.193230152,0,0,1062,511
-0.625,-0.583333313,0.583333313,0,0,0,-2.63198328,-2.189703465,0,0,1057,511
-0.666666687,-0.583333313,0.583333313,0,0,0,-2.627775669,-2.158099174,0,0,1053,512
-0.666666687,-0.583333313,0.583333313,0,0,0,-2.550885677,-2.142922878,0,0,1047,513
-0.625,-0.583333313,0.541666687,0,0,0,-2.556672573,-2.151915073,0,0,1043,514
-0.583333313,-0.583333313,0.5,0,0,0,-2.515817165,-2.125295639,0,0,1037,515
-0.583333313,-0.583333313,0.5,0,0,0,-2.515817165,-2.125295639,0,0,1033,517
-0.666666687,-0.583333313,0.625,0,0,0,-2.517727375,-2.18605876,0,0,1029,518
-0.625,-0.583333313,0.666666687,0,0,0,-2.494159698,-2.186913967,0,0,1024,519
-0.625,-0.583333313,0.625,0,0,0,-2.550930262,-2.197399616,0,0,1020,520
-0.583333313,-0.583333313,0.5,0,0,0,-2.484849691,-2.165404081,0,0,1014,522
-0.541666687,-0.583333313,0.5,0,0,0,-2.484849691,-2.165404081,0,0,1010,524
-0.583333313,-0.583333313,0.583333313,0,0,0,-2.461407661,-2.16902113,0,0,1007,524
-0.583333313,-0.541666687,0.625,0,0,0,-2.461407661,-2.16902113,0,0,1006,525
-0.583333313,-0.541666687,0.625,0,0,0,-2.487426996,-2.169517517,0,0,1004,526
-0.583333313,-0.625,0.541666687,0,0,0,-2.463842154,-2.170305252,0,0,1002,528
-0.583333313,-0.583333313,0.541666687,0,0,0,-2.499314785,-2.109664917,0,0,1000,529
-0.583333313,-0.583333313,0.583333313,0,0,0,-2.499314785,-2.109664917,0,0,998,530
-0.625,-0.583333313,0.666666687,0,0,0,-2.47064662,-2.089771748,0,0,997,531
-0.583333313,-0.541666687,0.666666687,0,0,0,-2.497781754,-2.118120193,0,0,997,531
-0.583333313,-0.583333313,0.583333313,0,0,0,-2.489278793,-2.104219675,0,0,997,531
-0.625,-0.583333313,0.541666687,0,0,0,-2.526999474,-2.077805519,0,0,997,531
-0.541666687,-0.583333313,0.541666687,0,0,0,-2.474222183,-2.080206394,0,0,997,531
-0.541666687,-0.583333313,0.541666687,0,0,0,-2.484435081,-2.068795204,0,0,997,531
-0.583333313,-0.583333313,0.583333313,0,0,0,-2.438794136,-2.040733576,0,0,993,534
-0.666666687,-0.625,0.625,0,0,0,-2.406611204,-2.014923573,0,0,992,534
-0.666666687,-0.625,0.625,0,0,0,-2.419254303,-1.963914514,0,0,992,534
-0.625,-0.583333313,0.5,0,0,0,-2.419254303,-1.963914514,0,0,991,534
-0.541666687,-0.583333313,0.5,0,0,0,-2.384590387,-1.955156922,0,0,991,535
-0.541666687,-0.583333313,0.541666687,0,0,0,-2.337431908,-1.962276936,0,0,991,535
-0.666666687,-0.625,0.583333313,0,0,0,-2.31111002,-1.940488815,0,0,991,535
-0.708333313,-0.625,0.583333313,0,0,0,-2.291688204,-1.976256251,0,0,991,535
-0.666666687,-0.583333313,0.5,0,0,0,-2.291688204,-1.976256251,0,0,988,537
-0.583333313,-0.583333313,0.458333343,0,0,0,-2.161020041,-1.933758974,0,0,986,538
-0.583333313,-0.583333313,0.458333343,0,0,0,-2.161020041,-1.933758974,0,0,978,542
-0.625,-0.583333313,0.541666687,0,0,0,-2.107344627,-1.958108425,0,0,975,543
-0.666666687,-0.583333313,0.583333313,0,0,0,-2.107344627,-1.958108425,0,0,973,544
-0.708333313,-0.583333313,0.583333313,0,0,0,-2.082769632,-1.946220875,0,0,969,546
-0.666666687,-0.583333313,0.583333313,0,0,0,-2.058844328,-1.950121522,0,0,966,547
-0.583333313,-0.583333313,0.5,0,0,0,-2.038702488,-1.947307348,0,0,961,547
-0.541666687,-0.583333313,0.541666687,0,0,0,-1.98807013,-1.928085923,0,0,955,548
-0.625,-0.583333313,0.583333313,0,0,0,-2.005100489,-1.967301965,0,0,949,549
-0.666666687,-0.625,0.583333313,0,0,0,-1.934588671,-1.977611542,0,0,942,550
-0.666666687,-0.625,0.583333313,0,0,0,-1.970789313,-1.979098558,0,0,935,551
-0.625,-0.625,0.5,0,0,0,-1.952368975,-2.00269866,0,0,928,552
-0.583333313,-0.625,0.5,0,0,0,-1.892695665,-1.945607901,0,0,920,553
-0.625,-0.583333313,0.541666687,0,0,0,-1.873645067,-1.957465172,0,0,914,554
-0.625,-0.583333313,0.583333313,0,0,0,-1.818674445,-1.986682892,0,0,909,555
-0.625,-0.583333313,0.583333313,0,0,0,-1.835401654,-2.006136417,0,0,904,556
-0.583333313,-0.583333313,0.541666687,0,0,0,-1.831175566,-2.000605583,0,0,898,559
-0.583333313,-0.625,0.541666687,0,0,0,-1.848806739,-1.977809668,0,0,893,560
-0.583333313,-0.625,0.583333313,0,0,0,-1.780035257,-1.973192096,0,0,890,561
-0.625,-0.583333313,0.625,0,0,0,-1.758110523,-1.973600149,0,0,887,563
-0.625,-0.625,0.583333313,0,0,0,-1.805993438,-1.985163689,0,0,884,564
-0.583333313,-0.583333313,0.5,0,0,0,-1.767652154,-2.032654285,0,0,881,566
-0.541666687,-0.625,0.541666687,0,0,0,-1.756057739,-2.034604073,0,0,879,566
-0.583333313,-0.625,0.583333313,0,0,0,-1.756057739,-2.034604073,0,0,878,567
-0.625,-0.583333313,0.625,0,0,0,-1.779628515,-2.015673637,0,0,877,568
-0.625,-0.583333313,0.625,0,0,0,-1.740161419,-2.008691788,0,0,873,569
-0.583333313,-0.583333313,0.583333313,0,0,0,-1.740161419,-2.008691788,0,0,869,571
-0.541666687,-0.625,0.5,0,0,0,-1.753744245,-2.001193285,0,0,866,573
-0.583333313,-0.625,0.5,0,0,0,-1.753744245,-2.001193285,0,0,861,573
-0.625,-0.625,0.583333313,0,0,0,-1.724009752,-1.997558594,0,0,860,574
-0.666666687,-0.625,0.625,0,0,0,-1.702263236,-2.024389267,0,0,860,574
-0.625,-0.583333313,0.625,0,0,0,-1.702263236,-2.024389267,0,0,859,574
-0.625,-0.625,0.583333313,0,0,0,-1.666513085,-2.002306461,0,0,859,574
-0.625,-0.625,0.541666687,0,0,0,-1.670438766,-2.012836456,0,0,858,574
-0.625,-0.625,0.541666687,0,0,0,-1.657953024,-1.998238802,0,0,853,575
-0.625,-0.625,0.583333313,0,0,0,-1.657953024,-1.998238802,0,0,848,575
-0.625,-0.583333313,0.583333313,0,0,0,-1.648239493,-2.01928997,0,0,842,576
-0.625,-0.625,0.625,0,0,0,-1.587881923,-1.991707563,0,0,835,576
-0.625,-0.625,0.583333313,0,0,0,-1.640986681,-1.967288017,0,0,830,576
-0.625,-0.625,0.541666687,0,0,0,-1.61398387,-1.951529503,0,0,828,576
-0.625,-0.625,0.5,0,0,0,-1.641093135,-1.948256135,0,0,826,576
-0.583333313,-0.583333313,0.541666687,0,0,0,-1.652198195,-1.978322983,0,0,825,576
-0.583333313,-0.583333313,0.583333313,0,0,0,-1.652198195,-1.978322983,0,0,824,576
-0.625,-0.625,0.583333313,0,0,0,-1.654628873,-2.002149105,0,0,823,576
-0.666666687,-0.625,0.541666687,0,0,0,-1.60559392,-2.03762722,0,0,821,576
-0.666666687,-0.625,0.5,0,0,0,-1.644511223,-2.021051407,0,0,814,576
-0.583333313,-0.625,0.416666657,0,0,0,-1.621929526,-2.035344839,0,0,808,576
-0.583333313,-0.625,0.458333343,0,0,0,-1.631045461,-2.013614655,0,0,799,576
-0.583333313,-0.583333313,0.625,0,0,0,-1.623592019,-2.033529043,0,0,790,576
-0.666666687,-0.625,0.625,0,0,0,-1.588338733,-2.088607311,0,0,787,576
-0.666666687,-0.625,0.583333313,0,0,0,-1.624139786,-2.085646629,0,0,785,576
-0.583333313,-0.625,0.458333343,0,0,0,-1.639481306,-2.092053413,0,0,784,576
-0.541666687,-0.625,0.5,0,0,0,-1.6411165,-2.038676739,0,0,784,576
-0.541666687,-0.583333313,0.5,0,0,0,-1.614847898,-2.054634571,0,0,780,576
-0.666666687,-0.625,0.583333313,0,0,0,-1.600230813,-2.050062656,0,0,777,576
-0.666666687,-0.625,0.583333313,0,0,0,-1.568673015,-2.052122593,0,0,773,577
-0.625,-0.625,0.5,0,0,0,-1.6243155,-2.03393054,0,0,769,578
-0.583333313,-0.625,0.458333343,0,0,0,-1.595250487,-1.985437632,0,0,766,579
-0.541666687,-0.583333313,0.541666687,0,0,0,-1.637775779,-1.984703779,0,0,761,579
-0.583333313,-0.625,0.625,0,0,0,-1.603907824,-1.999373198,0,0,757,579
-0.666666687,-0.625,0.625,0,0,0,-1.598824978,-2.039085865,0,0,752,579
-0.666666687,-0.625,0.541666687,0,0,0,-1.598824978,-2.039085865,0,0,749,579
-0.666666687,-0.625,0.458333343,0,0,0,-1.63327384,-2.017591953,0,0,747,579
-0.625,-0.625,0.416666657,0,0,0,-1.631644845,-1.992992878,0,0,743,579
-0.541666687,-0.583333313,0.5,0,0,0,-1.638960242,-1.970757961,0,0,739,579
-0.541666687,-0.583333313,0.583333313,0,0,0,-1.650139809,-1.968218327,0,0,733,579
-0.625,-0.583333313,0.666666687,0,0,0,-1.606466055,-1.965520382,0,0,729,579
-0.666666687,-0.625,0.541666687,0,0,0,-1.641888738,-2.014053345,0,0,725,579
-0.666666687,-0.625,0.5,0,0,0,-1.637232304,-2.009162426,0,0,718,579
-0.625,-0.625,0.5,0,0,0,-1.617053151,-1.976497889,0,0,713,579
-0.625,-0.583333313,0.5,0,0,0,-1.683297276,-2.008385658,0,0,710,579
-0.583333313,-0.583333313,0.583333313,0,0,0,-1.653823733,-1.999195099,0,0,707,579
-0.583333313,-0.583333313,0.583333313,0,0,0,-1.644568682,-2.036013842,0,0,703,579
-0.583333313,-0.625,0.541666687,0,0,0,-1.636072159,-2.093183994,0,0,698,579
-0.666666687,-0.666666687,0.5,0,0,0,-1.620790005,-2.080635071,0,0,694,579
-0.708333313,-0.666666687,0.5,0,0,0,-1.579959631,-2.070439577,0,0,689,579
-0.625,-0.625,0.541666687,0,0,0,-1.579959631,-2.070439577,0,0,685,579
-0.583333313,-0.583333313,0.583333313,0,0,0,-1.59391129,-2.09486413,0,0,681,579
-0.541666687,-0.583333313,0.583333313,0,0,0,-1.566232443,-2.108769894,0,0,677,579
-0.583333313,-0.583333313,0.583333313,0,0,0,-1.578661323,-2.089500427,0,0,674,579
-0.625,-0.625,0.5,0,0,0,-1.578661323,-2.089500427,0,0,670,579
-0.666666687,-0.625,0.458333343,0,0,0,-1.590344906,-2.143852234,0,0,668,580
-0.666666687,-0.625,0.5,0,0,0,-1.577920318,-2.16539979,0,0,664,581
-0.625,-0.625,0.541666687,0,0,0,-1.577920318,-2.16539979,0,0,663,581
-0.583333313,-0.583333313,0.625,0,0,0,-1.587709785,-2.178560734,0,0,660,581
-0.583333313,-0.583333313,0.625,0,0,0,-1.587709785,-2.178560734,0,0,657,582
-0.583333313,-0.583333313,0.583333313,0,0,0,-1.590567231,-2.188833714,0,0,653,583
-0.583333313,-0.625,0.458333343,0,0,0,-1.590567231,-2.188833714,0,0,647,584
-0.625,-0.625,0.458333343,0,0,0,-1.631388068,-2.201528311,0,0,643,584
-0.625,-0.625,0.5,0,0,0,-1.59309566,-2.193489552,0,0,639,584
-0.625,-0.625,0.583333313,0,0,0,-1.59309566,-2.193489552,0,0,633,584
-0.583333313,-0.583333313,0.583333313,0,0,0,-1.6077075,-2.219470978,0,0,627,585
-0.583333313,-0.625,0.541666687,0,0,0,-1.6077075,-2.219470978,0,0,624,586
-0.625,-0.625,0.5,0,0,0,-1.630485177,-2.180789471,0,0,622,586
-0.666666687,-0.625,0.541666687,0,0,0,-1.633569837,-2.200554848,0,0,619,586
-0.666666687,-0.625,0.583333313,0,0,0,-1.633569837,-2.200554848,0,0,617,586
-0.666666687,-0.625,0.5,0,0,0,-1.621231556,-2.24284029,0,0,615,586
-0.625,-0.625,0.458333343,0,0,0,-1.622003198,-2.260439157,0,0,612,586
-0.625,-0.625,0.5,0,0,0,-1.60039103,-2.262245655,0,0,608,585
-0.625,-0.625,0.541666687,0,0,0,-1.60039103,-2.262245655,0,0,604,584
-0.666666687,-0.625,0.583333313,0,0,0,-1.53524971,-2.273147345,0,0,602,583
-0.708333313,-0.625,0.541666687,0,0,0,-1.53524971,-2.273147345,0,0,601,583
-0.708333313,-0.625,0.5,0,0,0,-1.48821795,-2.292480946,0,0,597,581
-0.666666687,-0.625,0.458333343,0,0,0,-1.539236426,-2.295183897,0,0,594,580
-0.666666687,-0.625,0.458333343,0,0,0,-1.467840791,-2.255708218,0,0,592,579
-0.625,-0.583333313,0.5,0,0,0,-1.485654473,-2.263184309,0,0,589,578
-0.666666687,-0.625,0.458333343,0,0,0,-1.49873054,-2.293615341,0,0,585,576
-0.666666687,-0.625,0.458333343,0,0,0,-1.473100901,-2.303666353,0,0,583,576
-0.708333313,-0.625,0.5,0,0,0,-1.392070293,-2.263943434,0,0,580,575
-0.708333313,-0.625,0.5,0,0,0,-1.371975064,-2.275594234,0,0,578,575
-0.666666687,-0.583333313,0.458333343,0,0,0,-1.41387856,-2.244370461,0,0,575,574
-0.625,-0.583333313,0.458333343,0,0,0,-1.357822895,-2.242632151,0,0,572,574
-0.583333313,-0.583333313,0.458333343,0,0,0,-1.317002654,-2.256215572,0,0,569,574
-0.625,-0.583333313,0.5,0,0,0,-1.311533928,-2.215816259,0,0,565,573
-0.666666687,-0.625,0.5,0,0,0,-1.26483953,-2.227342606,0,0,562,573
-0.75,-0.625,0.5,0,0,0,-1.26483953,-2.227342606,0,0,558,573
-0.708333313,-0.625,0.458333343,0,0,0,-1.270060301,-2.221082687,0,0,553,573
-0.583333313,-0.583333313,0.458333343,0,0,0,-1.247474194,-2.22030592,0,0,549,572
-0.541666687,-0.583333313,0.5,0,0,0,-1.231898546,-2.216398954,0,0,545,572
-0.625,-0.583333313,0.5,0,0,0,-1.17770803,-2.25305891,0,0,543,571
-0.708333313,-0.625,0.541666687,0,0,0,-1.17770803,-2.25305891,0,0,541,571
-0.791666687,-0.625,0.5,0,0,0,-1.161902666,-2.236748457,0,0,537,571
-0.666666687,-0.583333313,0.458333343,0,0,0,-1.145442009,-2.231792927,0,0,536,571
-0.583333313,-0.583333313,0.458333343,0,0,0,-1.143208504,-2.209212065,0,0,531,571
-0.541666687,-0.583333313,0.5,0,0,0,-1.143208504,-2.209212065,0,0,525,570
-0.666666687,-0.583333313,0.583333313,0,0,0,-1.076551676,-2.22084403,0,0,517,569
-0.75,-0.625,0.583333313,0,0,0,-1.076551676,-2.22084403,0,0,511,568
-0.75,-0.625,0.5,0,0,0,-1.043367386,-2.254812002,0,0,505,567
